Route,Cost
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5328.7699999999995
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5284.12
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5348.66
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",5429.71
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Manukau"", 'Warehouse']",5593.9800000000005
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Mangere"", 'Warehouse']",4208.49
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4703.0
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Mangere"", 'Warehouse']",5508.110000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5823.5599999999995
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4705.45
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",5608.17
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6322.6
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4433.360000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Clendon"", 'Warehouse']",5591.92
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5217.97
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Mangere"", 'Warehouse']",5247.87
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6927.76
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Manukau"", 'Warehouse']",4733.24
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5294.9
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3370.41
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",5219.08
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Clendon"", 'Warehouse']",5669.9400000000005
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Mangere"", 'Warehouse']",4458.13
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Clendon"", 'Warehouse']",6468.05
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", 'Warehouse']",6687.25
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Ormiston"", 'Warehouse']",6212.91
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4323.09
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4636.0
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3720.6899999999996
"['Warehouse', 'New World Botany', ""Pak 'n Save Botany"", 'New World Eastridge', 'Warehouse']",6474.360000000001
"['Warehouse', 'New World Eastridge', 'New World Botany', ""Pak 'n Save Mangere"", 'Warehouse']",6935.700000000001
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Botany', 'New World Eastridge', 'Warehouse']",6814.54
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Botany', 'New World Eastridge', 'Warehouse']",7418.599999999999
"['Warehouse', 'New World Botany', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Warehouse']",6453.38
"['Warehouse', 'New World Howick', 'New World Papakura', ""Pak 'n Save Mangere"", 'Warehouse']",8229.45
"['Warehouse', 'New World Howick', 'New World Botany', ""Pak 'n Save Mangere"", 'Warehouse']",6590.58
"['Warehouse', 'New World Remuera', 'New World Papatoetoe', ""Pak 'n Save Mangere"", 'Warehouse']",5091.150000000001
"['Warehouse', 'New World Papatoetoe', ""Pak 'n Save Manukau"", 'New World Remuera', 'Warehouse']",5069.41
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Papatoetoe', 'New World Remuera', 'Warehouse']",5936.48
"['Warehouse', 'New World Papatoetoe', ""Pak 'n Save Glen Innes"", 'New World Remuera', 'Warehouse']",5896.429999999999
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Southmall', 'New World Stonefields', 'Warehouse']",6151.82
"['Warehouse', 'New World Southmall', ""Pak 'n Save Manukau"", 'New World Stonefields', 'Warehouse']",6045.569999999999
"['Warehouse', 'New World Eastridge', ""Pak 'n Save Manukau"", 'New World Papatoetoe', 'Warehouse']",5999.049999999999
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Henderson"", 'Warehouse']",6460.66
"['Warehouse', ""Pak 'n Save Lincoln Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",3690.04
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5869.9
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4036.0299999999997
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Westgate"", 'Warehouse']",5473.55
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",5500.320000000001
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4040.42
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Westgate"", 'Warehouse']",5712.43
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4200.0199999999995
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5631.02
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4840.05
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4085.9799999999996
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Mt Albert"", 'Warehouse']",5489.34
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Henderson"", 'Warehouse']",6221.77
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Henderson"", 'Warehouse']",4790.780000000001
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Birkenhead', 'Warehouse']",6588.8
"['Warehouse', 'New World Birkenhead', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",7853.26
"['Warehouse', 'New World Birkenhead', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7262.500000000001
"['Warehouse', 'New World Devonport', 'New World Browns Bay', ""Pak 'n Save Albany"", 'Warehouse']",8229.32
"['Warehouse', 'New World Devonport', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'Warehouse']",9302.74
"['Warehouse', 'New World Devonport', 'New World Browns Bay', ""Pak 'n Save Lincoln Road"", 'Warehouse']",8711.98
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Albany"", 'Warehouse']",6475.75
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Lincoln Road"", 'New World Green Bay', 'Warehouse']",8210.32
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Henderson"", 'New World Green Bay', 'Warehouse']",8260.8
"['Warehouse', 'New World Green Bay', 'New World Long Bay', ""Pak 'n Save Mt Albert"", 'Warehouse']",7981.679999999999
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Milford', 'New World Metro Queen St', 'Warehouse']",7146.46
"['Warehouse', 'New World Metro Queen St', ""Pak 'n Save Henderson"", 'New World Green Bay', 'Warehouse']",5632.6900000000005
"['Warehouse', 'New World New Lynn', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",4332.83
"['Warehouse', ""Pak 'n Save Mt Albert"", 'New World Victoria Park', 'New World Mt Roskill', 'Warehouse']",3406.5400000000004
"['Warehouse', 'New World Albany', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",6857.909999999999
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Wairau Road"", 'Warehouse']",6780.59
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7150.17
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Albany', 'New World Victoria Park', 'Warehouse']",6508.39
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",6610.17
"['Warehouse', ""Pak 'n Save Lincoln Road"", 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",7138.820000000001
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Browns Bay', 'New World Metro Queen St', 'Warehouse']",7144.81
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Albany', 'New World Metro Queen St', 'Warehouse']",6514.39
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World New Lynn', 'Warehouse']",6537.980000000001
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Mt Albert"", 'Warehouse']",6769.610000000001
"['Warehouse', 'New World Milford', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",6918.8099999999995
"['Warehouse', 'New World Albany', ""Pak 'n Save Henderson"", 'New World Green Bay', 'Warehouse']",7218.999999999999
"['Warehouse', 'New World Birkenhead', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'Warehouse']",8475.949999999999
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",7480.61
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Albany', 'New World Victoria Park', 'Warehouse']",7088.37
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Metro Queen St', 'New World Victoria Park', 'Warehouse']",5405.67
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",7740.93
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Albany', 'New World Metro Queen St', 'Warehouse']",7261.43
"['Warehouse', 'New World Victoria Park', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",5178.180000000001
"['Warehouse', 'New World Milford', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",7509.57
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Wairau Road"", 'New World Victoria Park', 'Warehouse']",6692.479999999999
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Clendon"", 'Warehouse']",6030.24
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Mangere"", 'Warehouse']",5529.42
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",5962.41
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Mangere"", 'Warehouse']",4590.84
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",4887.84
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5622.710000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Manukau"", 'Warehouse']",5444.79
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5328.7699999999995
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5284.12
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5348.66
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",5429.71
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Manukau"", 'Warehouse']",5593.9800000000005
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Mangere"", 'Warehouse']",4208.49
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4703.0
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Mangere"", 'Warehouse']",5508.110000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5823.5599999999995
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4705.45
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",5608.17
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6322.6
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",4433.360000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Clendon"", 'Warehouse']",5591.92
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5217.97
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Mangere"", 'Warehouse']",5247.87
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6927.76
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Manukau"", 'Warehouse']",4733.24
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5294.9
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3720.6899999999996
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",5219.08
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", 'Warehouse']",6687.25
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Clendon"", 'Warehouse']",6468.05
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Clendon"", 'Warehouse']",5669.9400000000005
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Ormiston"", 'Warehouse']",6212.91
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Mangere"", 'Warehouse']",4458.13
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4636.0
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Royal Oak"", 'Warehouse']",3370.41
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4323.09
"['Warehouse', 'New World Botany', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Warehouse']",6453.38
"['Warehouse', 'New World Howick', 'New World Papakura', ""Pak 'n Save Manukau"", 'Warehouse']",8166.13
"['Warehouse', 'New World Papatoetoe', ""Pak 'n Save Glen Innes"", 'New World Remuera', 'Warehouse']",5896.429999999999
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Southmall', 'New World Stonefields', 'Warehouse']",6151.82
"['Warehouse', ""Pak 'n Save Papakura"", 'New World Botany', 'New World Eastridge', 'Warehouse']",8041.2699999999995
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Botany', 'New World Eastridge', 'Warehouse']",6814.54
"['Warehouse', 'New World Papakura', 'New World Howick', ""Pak 'n Save Glen Innes"", 'Warehouse']",8662.029999999999
"['Warehouse', ""Pak 'n Save Papakura"", 'New World Botany', 'New World Papatoetoe', 'Warehouse']",7194.800000000001
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Botany', 'New World Eastridge', 'Warehouse']",7418.599999999999
"['Warehouse', 'New World Botany', ""Pak 'n Save Ormiston"", 'New World Southmall', 'Warehouse']",6390.289999999999
"['Warehouse', 'New World Southmall', 'New World Botany', ""Pak 'n Save Manukau"", 'Warehouse']",6220.93
"['Warehouse', 'New World Botany', 'New World Southmall', ""Pak 'n Save Mangere"", 'Warehouse']",6496.260000000001
"['Warehouse', 'New World Eastridge', 'New World Botany', ""Pak 'n Save Manukau"", 'Warehouse']",6546.61
"['Warehouse', 'New World Eastridge', 'New World Botany', ""Pak 'n Save Mangere"", 'Warehouse']",6935.700000000001
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Henderson"", 'Warehouse']",6460.66
"['Warehouse', ""Pak 'n Save Lincoln Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",3690.04
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5869.9
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4036.0299999999997
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Westgate"", 'Warehouse']",5473.55
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",5500.320000000001
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4040.42
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Westgate"", 'Warehouse']",5712.43
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4200.0199999999995
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",5631.02
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",4840.05
"['Warehouse', ""Pak 'n Save Henderson"", ""Pak 'n Save Lincoln Road"", 'Warehouse']",4085.9799999999996
"['Warehouse', ""Pak 'n Save Albany"", ""Pak 'n Save Mt Albert"", 'Warehouse']",5489.34
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Henderson"", 'Warehouse']",6221.77
"['Warehouse', ""Pak 'n Save Westgate"", ""Pak 'n Save Henderson"", 'Warehouse']",4790.780000000001
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Birkenhead', 'Warehouse']",6588.8
"['Warehouse', 'New World Devonport', 'New World Browns Bay', ""Pak 'n Save Henderson"", 'Warehouse']",9302.74
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Henderson"", 'New World Green Bay', 'Warehouse']",8260.8
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Milford', 'New World Metro Queen St', 'Warehouse']",7146.46
"['Warehouse', 'New World New Lynn', ""Pak 'n Save Lincoln Road"", 'New World Mt Roskill', 'Warehouse']",4439.1
"['Warehouse', 'New World Albany', ""Pak 'n Save Wairau Road"", 'New World Victoria Park', 'Warehouse']",6099.219999999999
"['Warehouse', 'New World New Lynn', ""Pak 'n Save Albany"", 'New World Mt Roskill', 'Warehouse']",6396.74
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Albany', 'New World Victoria Park', 'Warehouse']",7088.37
"['Warehouse', 'New World Green Bay', 'New World Albany', ""Pak 'n Save Mt Albert"", 'Warehouse']",6978.34
"['Warehouse', 'New World Albany', 'New World Birkenhead', ""Pak 'n Save Mt Albert"", 'Warehouse']",6704.46
"['Warehouse', 'New World Birkenhead', 'New World Albany', ""Pak 'n Save Henderson"", 'Warehouse']",7853.26
"['Warehouse', 'New World Albany', ""Pak 'n Save Henderson"", 'New World Green Bay', 'Warehouse']",7218.999999999999
"['Warehouse', 'New World Green Bay', 'New World Birkenhead', ""Pak 'n Save Mt Albert"", 'Warehouse']",6148.250000000001
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Lincoln Road"", 'New World Green Bay', 'Warehouse']",7791.22
"['Warehouse', 'New World Albany', ""Pak 'n Save Westgate"", 'New World Green Bay', 'Warehouse']",7092.3099999999995
"['Warehouse', 'New World Browns Bay', 'New World Long Bay', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7613.51
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7150.17
"['Warehouse', 'New World Birkenhead', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7262.500000000001
"['Warehouse', 'New World Long Bay', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",7609.73
"['Warehouse', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'New World Green Bay', 'Warehouse']",7168.5199999999995
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Green Bay', 'Warehouse']",6739.25
"['Warehouse', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Wairau Road"", 'Warehouse']",6780.59
"['Warehouse', 'New World Devonport', 'New World Albany', ""Pak 'n Save Lincoln Road"", 'Warehouse']",8111.92
"['Warehouse', 'New World Birkenhead', 'New World Albany', ""Pak 'n Save Wairau Road"", 'Warehouse']",6892.92
"['Warehouse', ""Pak 'n Save Mt Albert"", 'New World New Lynn', 'New World Mt Roskill', 'Warehouse']",3496.9099999999994
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Devonport', 'New World Victoria Park', 'Warehouse']",7917.139999999999
"['Warehouse', ""Pak 'n Save Henderson"", 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",7718.8
"['Warehouse', ""Pak 'n Save Mt Albert"", 'New World Browns Bay', 'New World Mt Roskill', 'Warehouse']",6255.05
"['Warehouse', 'New World Green Bay', ""Pak 'n Save Henderson"", 'New World New Lynn', 'Warehouse']",4678.66
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",6610.17
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",6616.7699999999995
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",5795.710000000001
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Henderson"", 'New World Mt Roskill', 'Warehouse']",7899.71
"['Warehouse', ""Pak 'n Save Westgate"", 'New World Milford', 'New World Metro Queen St', 'Warehouse']",6408.1
"['Warehouse', 'New World Browns Bay', ""Pak 'n Save Albany"", 'New World Mt Roskill', 'Warehouse']",6522.449999999999
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Botany"", 'New World Stonefields', 'Warehouse']",6986.93
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Southmall', ""Pak 'n Save Mangere"", 'Warehouse']",6913.680000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",6719.650000000001
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6270.73
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",6931.13
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",6807.7300000000005
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Manukau"", 'Warehouse']",6153.799999999999
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",4880.529999999999
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Clendon"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5447.929999999999
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'New World Remuera', 'Warehouse']",5984.47
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Manukau"", 'New World Papatoetoe', 'Warehouse']",5972.699999999999
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Papakura', ""Pak 'n Save Manukau"", 'Warehouse']",6409.03
"['Warehouse', 'New World Howick', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",6228.94
"['Warehouse', ""Pak 'n Save Clendon"", 'New World Botany', ""Pak 'n Save Manukau"", 'Warehouse']",6498.54
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6640.67
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Clendon"", 'Warehouse']",6718.55
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Royal Oak"", 'Warehouse']",5731.289999999999
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6594.73
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6786.32
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6071.24
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Papakura"", ""Pak 'n Save Royal Oak"", 'Warehouse']",7063.17
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",6102.759999999999
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",6493.13
"['Warehouse', ""Pak 'n Save Sylvia Park"", ""Pak 'n Save Botany"", ""Pak 'n Save Mangere"", 'Warehouse']",6220.26
"['Warehouse', ""Pak 'n Save Mangere"", ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6112.92
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", ""Pak 'n Save Royal Oak"", 'Warehouse']",6426.129999999999
"['Warehouse', ""Pak 'n Save Manukau"", ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5844.080000000001
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", ""Pak 'n Save Mangere"", 'Warehouse']",6296.48
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",6781.049999999999
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", ""Pak 'n Save Mangere"", 'Warehouse']",5988.29
"['Warehouse', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Botany"", ""Pak 'n Save Manukau"", 'Warehouse']",6542.04
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",7329.49
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",7263.34
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",7475.079999999999
"['Warehouse', ""Pak 'n Save Papakura"", ""Pak 'n Save Botany"", ""Pak 'n Save Glen Innes"", 'Warehouse']",8007.78
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Botany"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",6706.82
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Papakura"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",6602.93
"['Warehouse', ""Pak 'n Save Clendon"", ""Pak 'n Save Manukau"", ""Pak 'n Save Sylvia Park"", 'Warehouse']",5727.320000000001
